sku,chunk_text,semantic_score,category,price_tier
S78012-G0402190-5PC-MODULAR-CT_7791606628522_46729294741674,rearrangeable for any occasion.,0,sofa,luxury
S78012-G0402190-4PC-MODULAR-CT_7721294856362_46729291759786,4-piece modular sofa chaise with larger seats.,12,sofa,luxury
S78012-G0402190-4PC-MODULAR-CT_7721294856362_46729291759786,30% larger than most counterparts.,0,sofa,luxury
S78012-G0402190-4PC-MODULAR-CT_7721294856362_46729291759786,rearrangeable for any occasion.,0,sofa,luxury
ME7A017-B-878_8144454418602_46809425084586,seat dimension: 22.,0,chair,luxury
ME7A017-B-878_8144454418602_46809425084586,2'd x 22.,0,chair,luxury
ME7A017-B-878_8144454418602_46809425084586,seat firmness: medium.,0,chair,luxury
ME7A017-G0201691_8144454418602_46809357910186,seat dimension: 22.,0,chair,luxury
ME7A017-G0201691_8144454418602_46809357910186,2'd x 22.,0,chair,luxury
ME7A017-G0201691_8144454418602_46809357910186,seat firmness: medium.,0,chair,luxury
2-BS7018-A290W-GUNMETAL_8143734898858_46804411547818,adjustable height range 35.,0,chair,high
2-BS7018-A290W-GUNMETAL_8143734898858_46804411547818,seat dimension: 16.,0,chair,high
2-BS7018-A290W-GUNMETAL_8143734898858_46804411547818,adjustable height range 27.,0,chair,high
2-BS7018-A0603290W-SILVER_8143734898858_46804411482282,adjustable height range 35.,0,chair,high
2-BS7018-A0603290W-SILVER_8143734898858_46804411482282,seat dimension: 16.,0,chair,high
2-BS7018-A0603290W-SILVER_8143734898858_46804411482282,adjustable height range 27.,0,chair,high
S7003-G0400801-C_8143048966314_46800348872874,ottoman overall size: 44.,3,sofa,luxury
S7003-G0400801-C_8143048966314_46800348872874,seat firmness: soft.,-4,sofa,luxury
S7003-G0400801-C_8143048966314_46800348872874,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
S7003-G0400820-C_8143048966314_46800348840106,ottoman overall size: 44.,3,sofa,luxury
S7003-G0400820-C_8143048966314_46800348840106,seat firmness: soft.,-4,sofa,luxury
S7003-G0400820-C_8143048966314_46800348840106,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
S7003-G0400820-CT_8143042674858_46800321085610,ottoman overall size: 44.,3,sofa,high
S7003-G0400820-CT_8143042674858_46800321085610,seat firmness: soft.,-4,sofa,high
S7003-G0400820-CT_8143042674858_46800321085610,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,high
S7003-G0400801-CT_8143042674858_46800321052842,ottoman overall size: 44.,3,sofa,high
S7003-G0400801-CT_8143042674858_46800321052842,seat firmness: soft.,-4,sofa,high
S7003-G0400801-CT_8143042674858_46800321052842,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,high
S72637-G0400820-6PC-MODULAR_8143036678314_46800289530026,seat firmness: soft.,-4,sofa,luxury
S72637-G0400820-6PC-MODULAR_8143036678314_46800289530026,seat dimension: overall size: 130.,-7,sofa,luxury
S72637-G0400820-6PC-MODULAR_8143036678314_46800289530026,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
S72637-G0400820-4PC-MODULAR-C-CT_7681981481130_46800043704490,seat firmness: soft.,-4,sofa,luxury
S72637-G0400820-4PC-MODULAR-C-CT_7681981481130_46800043704490,seat dimension: overall size: 130.,-7,sofa,luxury
S72637-G0400820-4PC-MODULAR-C-CT_7681981481130_46800043704490,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
S72637-G0400820-4PC-MODULAR-CT_7681981481130_46800043638954,seat firmness: soft.,-4,sofa,luxury
S72637-G0400820-4PC-MODULAR-CT_7681981481130_46800043638954,seat dimension: overall size: 130.,-7,sofa,luxury
S72637-G0400820-4PC-MODULAR-CT_7681981481130_46800043638954,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
S72637-G0400820-4PC-MODULAR-C_7681981481130_46800043311274,seat firmness: soft.,-4,sofa,luxury
S72637-G0400820-4PC-MODULAR-C_7681981481130_46800043311274,seat dimension: overall size: 130.,-7,sofa,luxury
S72637-G0400820-4PC-MODULAR-C_7681981481130_46800043311274,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
S72637-G0400820-4PC-MODULAR-O_8142994636970_46800043081898,seat firmness: soft.,-4,sofa,luxury
S72637-G0400820-4PC-MODULAR-O_8142994636970_46800043081898,seat dimension: overall size: 130.,-7,sofa,luxury
S72637-G0400820-4PC-MODULAR-O_8142994636970_46800043081898,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
S72637-G0400820-3PC-SOFA-CT_7681977090218_46797424558250,seat firmness: soft.,-4,sofa,luxury
S72637-G0400820-3PC-SOFA-CT_7681977090218_46797424558250,seat dimension: overall size: 130.,-7,sofa,luxury
S72637-G0400820-3PC-SOFA-CT_7681977090218_46797424558250,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
S72637-G0400801-2PC-SOFA-CT_7681905688746_46797414760618,seat firmness: soft.,-4,sofa,luxury
S72637-G0400801-2PC-SOFA-CT_7681905688746_46797414760618,seat dimension: overall size: 89.,-7,sofa,luxury
S72637-G0400801-2PC-SOFA-CT_7681905688746_46797414760618,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
S72637-G0400820-2PC-SOFA-CT_7681905688746_46797414727850,seat firmness: soft.,-4,sofa,luxury
S72637-G0400820-2PC-SOFA-CT_7681905688746_46797414727850,seat dimension: overall size: 89.,-7,sofa,luxury
S72637-G0400820-2PC-SOFA-CT_7681905688746_46797414727850,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
S72637-G0400801-2PC-SOFA-O_7681977090218_46797310492842,seat firmness: soft.,-4,sofa,luxury
S72637-G0400801-2PC-SOFA-O_7681977090218_46797310492842,seat dimension: overall size: 130.,-7,sofa,luxury
S72637-G0400801-2PC-SOFA-O_7681977090218_46797310492842,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
S72637-G0400820-2PC-SOFA-O_7681977090218_46797310460074,seat firmness: soft.,-4,sofa,luxury
S72637-G0400820-2PC-SOFA-O_7681977090218_46797310460074,seat dimension: overall size: 130.,-7,sofa,luxury
S72637-G0400820-2PC-SOFA-O_7681977090218_46797310460074,all cushions are loose and reversible with zip-off and machine washable covers.,-8,sofa,luxury
S78012-G0402170-2PC-SOFA-CT_7721291153578_46729283272874,seat firmness: medium.,0,sofa,luxury
S78012-G0402170-2PC-SOFA-CT_7721291153578_46729283272874,"on a scale from 1 to 5 (5 being firmest), it's a 3.",-19,sofa,luxury
S78012-G0402170-2PC-SOFA-CT_7721291153578_46729283272874,5''d x 18.,-20,sofa,luxury
KJWB007-CFF0041-1-Q_8131555066026_46757972443306,these cylindrical posts add a smooth geometric beauty to the entire bed.,-1,bed,premium
KJWB007-CFF0041-1-Q_8131555066026_46757972443306,modern design.,-4,bed,premium
KJWB007-CFF0041-1-Q_8131555066026_46757972443306,the queen size bed comes in two separate boxes.,-6,bed,premium
KJWB007-CFF0041-1-F_8131555066026_46757972410538,these cylindrical posts add a smooth geometric beauty to the entire bed.,-1,bed,premium
KJWB007-CFF0041-1-F_8131555066026_46757972410538,modern design.,-4,bed,premium
KJWB007-CFF0041-1-F_8131555066026_46757972410538,the queen size bed comes in two separate boxes.,-6,bed,premium
2-BS7Y033-G0402190_8128001114282_46740669497514,seat depth: 16.,8,chair,high
2-BS7Y033-G0402190_8128001114282_46740669497514,seat width: 18.,0,chair,high
2-BS7Y033-G0402190_8128001114282_46740669497514,contrasting upholstery for an elevated aesthetic.,-8,chair,high
S78012-G0402190-2PC-SOFA-CT_7721291153578_46729283207338,seat firmness: medium.,0,sofa,luxury
S78012-G0402190-2PC-SOFA-CT_7721291153578_46729283207338,"on a scale from 1 to 5 (5 being firmest), it's a 3.",-19,sofa,luxury
S78012-G0402190-2PC-SOFA-CT_7721291153578_46729283207338,5''d x 18.,-20,sofa,luxury
DC7Y050-G0402110-2_8107418910890_46667077714090,seat dimension: 18.,0,chair,premium
DC7Y050-G0402110-2_8107418910890_46667077714090,sculpted with an architectural silhouette and chunky base.,-8,chair,premium
DC7Y050-G0402110-2_8107418910890_46667077714090,for fabric：a linen-like fabric with variegated yarns that creates a heathered appearance.,-8,chair,premium
S78012-G0402100-CT_8121176228010_46711761895594,spacious & versatile storage console.,7,sofa,high
S78012-G0402100-CT_8121176228010_46711761895594,care instructions.,0,sofa,high
S78012-G0402100-CT_8121176228010_46711761895594,"storage console with cupholders & usb, a perfect blend of modern style and functionality.",-4,sofa,high
ME7A011-L1020_8104630714538_46655039242410,seat dimension: 22.,0,chair,premium
ME7A011-L1020_8104630714538_46655039242410,3'd x 18.,0,chair,premium
ME7A011-L1020_8104630714538_46655039242410,seat firmness: medium.,0,chair,premium
ME7A011-U243022_8104630714538_46655039209642,seat dimension: 22.,0,chair,luxury
ME7A011-U243022_8104630714538_46655039209642,3'd x 18.,0,chair,luxury
ME7A011-U243022_8104630714538_46655039209642,seat firmness: medium.,0,chair,luxury
S78012-G0402170-3PC-O_7721294561450_46620408250538,30% larger than most counterparts.,0,sofa,luxury
S78012-G0402170-3PC-O_7721294561450_46620408250538,5''d x 18.,-20,sofa,luxury
S78012-G0402170-3PC-O_7721294561450_46620408250538,5''h.,-20,sofa,luxury
S78012-G0402100-3PC-O_7721294561450_46620408217770,30% larger than most counterparts.,0,sofa,luxury
S78012-G0402100-3PC-O_7721294561450_46620408217770,5''d x 18.,-20,sofa,luxury
S78012-G0402100-3PC-O_7721294561450_46620408217770,5''h.,-20,sofa,luxury
S7009-G0402911-4S_8116191887530_46691817291946,seat firmness: medium.,0,sofa,luxury
S7009-G0402911-4S_8116191887530_46691817291946,free swatches available.,0,sofa,luxury
S7009-G0402911-4S_8116191887530_46691817291946,simply attach the legs to the seat.,-7,sofa,luxury
S78012-G0402190-3PC-O_7721294561450_46620408185002,30% larger than most counterparts.,0,sofa,luxury
S78012-G0402190-3PC-O_7721294561450_46620408185002,5''d x 18.,-20,sofa,luxury
S78012-G0402190-3PC-O_7721294561450_46620408185002,5''h.,-20,sofa,luxury
S78012-G0402161-3PC-O_7721294561450_46620408316074,30% larger than most counterparts.,0,sofa,luxury
S78012-G0402161-3PC-O_7721294561450_46620408316074,5''d x 18.,-20,sofa,luxury
S78012-G0402161-3PC-O_7721294561450_46620408316074,5''h.,-20,sofa,luxury
S78012-G0402190-CT_8121176228010_46711761862826,spacious & versatile storage console.,7,sofa,high
S78012-G0402190-CT_8121176228010_46711761862826,care instructions.,0,sofa,high
S78012-G0402190-CT_8121176228010_46711761862826,"storage console with cupholders & usb, a perfect blend of modern style and functionality.",-4,sofa,high
S7009-G0402910-4S_8116191887530_46691788980394,seat firmness: medium.,0,sofa,luxury
S7009-G0402910-4S_8116191887530_46691788980394,free swatches available.,0,sofa,luxury
S7009-G0402910-4S_8116191887530_46691788980394,simply attach the legs to the seat.,-7,sofa,luxury
DC7Y050-G0402110_8107418910890_46667077681322,seat dimension: 18.,0,chair,high
DC7Y050-G0402110_8107418910890_46667077681322,sculpted with an architectural silhouette and chunky base.,-8,chair,high
DC7Y050-G0402110_8107418910890_46667077681322,for fabric：a linen-like fabric with variegated yarns that creates a heathered appearance.,-8,chair,high
DC7Y050-G0402170-4_8107418910890_46667074961578,seat dimension: 18.,0,chair,luxury
DC7Y050-G0402170-4_8107418910890_46667074961578,sculpted with an architectural silhouette and chunky base.,-8,chair,luxury
DC7Y050-G0402170-4_8107418910890_46667074961578,for fabric：a linen-like fabric with variegated yarns that creates a heathered appearance.,-8,chair,luxury
DC7Y050-G0402190-4_8107418910890_46667074896042,seat dimension: 18.,0,chair,luxury
DC7Y050-G0402190-4_8107418910890_46667074896042,sculpted with an architectural silhouette and chunky base.,-8,chair,luxury
DC7Y050-G0402190-4_8107418910890_46667074896042,for fabric：a linen-like fabric with variegated yarns that creates a heathered appearance.,-8,chair,luxury
DC7Y050-G0402170-2_8107418910890_46666920591530,seat dimension: 18.,0,chair,premium
DC7Y050-G0402170-2_8107418910890_46666920591530,sculpted with an architectural silhouette and chunky base.,-8,chair,premium
DC7Y050-G0402170-2_8107418910890_46666920591530,for fabric：a linen-like fabric with variegated yarns that creates a heathered appearance.,-8,chair,premium
DC7Y050-G0402170_8107418910890_46666920558762,seat dimension: 18.,0,chair,high
DC7Y050-G0402170_8107418910890_46666920558762,sculpted with an architectural silhouette and chunky base.,-8,chair,high
DC7Y050-G0402170_8107418910890_46666920558762,for fabric：a linen-like fabric with variegated yarns that creates a heathered appearance.,-8,chair,high
DC7Y050-G0402190-2_8107418910890_46666920525994,seat dimension: 18.,0,chair,premium
DC7Y050-G0402190-2_8107418910890_46666920525994,sculpted with an architectural silhouette and chunky base.,-8,chair,premium
DC7Y050-G0402190-2_8107418910890_46666920525994,for fabric：a linen-like fabric with variegated yarns that creates a heathered appearance.,-8,chair,premium
DC7Y050-G0402190_8107418910890_46666920493226,seat dimension: 18.,0,chair,high
DC7Y050-G0402190_8107418910890_46666920493226,sculpted with an architectural silhouette and chunky base.,-8,chair,high
DC7Y050-G0402190_8107418910890_46666920493226,for fabric：a linen-like fabric with variegated yarns that creates a heathered appearance.,-8,chair,high
S78012-G0402130-3PC-O_7721294561450_46620408283306,30% larger than most counterparts.,0,sofa,luxury
S78012-G0402130-3PC-O_7721294561450_46620408283306,5''d x 18.,-20,sofa,luxury
S78012-G0402130-3PC-O_7721294561450_46620408283306,5''h.,-20,sofa,luxury
BS7025-G0402110_8094188142762_46592741441706,seat dimension: 15.,0,chair,premium
BS7025-G0402110_8094188142762_46592741441706,back cushion is removable and reversible.,-8,chair,premium
BS7025-G0402110_8094188142762_46592741441706,back cushion is loose with a zip-off cover.,-8,chair,premium
ME7A5022-NP20100_8095742918826_46600363802794,it is the best choice for your lunch break or a nap.,-8,chair,premium
ME7A5022-NP20100_8095742918826_46600363802794,it features pockets and cup holders on both sides of the armrests.,-8,chair,premium
ME7A5022-NP20100_8095742918826_46600363802794,weight capacity: 350 lbs.,-8,chair,premium
ME7A5022-NP20099_8095742918826_46600336998570,it is the best choice for your lunch break or a nap.,-8,chair,premium
ME7A5022-NP20099_8095742918826_46600336998570,it features pockets and cup holders on both sides of the armrests.,-8,chair,premium
ME7A5022-NP20099_8095742918826_46600336998570,weight capacity: 350 lbs.,-8,chair,premium
ME7A5022-NP20104_8095742918826_46600336933034,it is the best choice for your lunch break or a nap.,-8,chair,luxury
ME7A5022-NP20104_8095742918826_46600336933034,it features pockets and cup holders on both sides of the armrests.,-8,chair,luxury
ME7A5022-NP20104_8095742918826_46600336933034,weight capacity: 350 lbs.,-8,chair,luxury
BS7025-17AY17-1_8094188142762_46592741408938,seat dimension: 15.,0,chair,premium
BS7025-17AY17-1_8094188142762_46592741408938,back cushion is removable and reversible.,-8,chair,premium
BS7025-17AY17-1_8094188142762_46592741408938,back cushion is loose with a zip-off cover.,-8,chair,premium
MS76311-A0405590-CT_8091902017706_46582796746922,frame fsc certified engineered pine and plywood frame.,1,sofa,premium
MS76311-A0405590-CT_8091902017706_46582796746922,"skyline motion sofa: modern aesthetic, upgraded comfort, for a zero-gravity home experience.",-4,sofa,premium
MS76311-A0405590-CT_8091902017706_46582796746922,seat firmness: soft.,-4,sofa,premium
MS76311-A0405590-C_8091901362346_46582793568426,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-C_8091901362346_46582793568426,"skyline motion sofa: modern aesthetic, upgraded comfort, for a zero-gravity home experience.",-4,sofa,luxury
MS76311-A0405590-C_8091901362346_46582793568426,seat firmness: soft.,-4,sofa,luxury
MS76311-A0405590-AL_8091899953322_46582784065706,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-AL_8091899953322_46582784065706,"skyline motion sofa: modern aesthetic, upgraded comfort, for a zero-gravity home experience.",-4,sofa,luxury
MS76311-A0405590-AL_8091899953322_46582784065706,seat firmness: soft.,-4,sofa,luxury
S71163-G0401790W-3S_7877270438058_46582393471146,3 kgs gross weight: 172.,0,sofa,luxury
S71163-G0401790W-3S_7877270438058_46582393471146,7 kgs seat firmness: medium.,-3,sofa,luxury
S71163-G0401790W-3S_7877270438058_46582393471146,overall size: 98.,-4,sofa,luxury
MS76311-A0405590-ALE_8091899953322_46582784032938,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-ALE_8091899953322_46582784032938,"skyline motion sofa: modern aesthetic, upgraded comfort, for a zero-gravity home experience.",-4,sofa,luxury
MS76311-A0405590-ALE_8091899953322_46582784032938,seat firmness: soft.,-4,sofa,luxury
MS76311-A0405590-5PC-3PW-2CT_8088607850666_46569349972138,frame fsc certified engineered pine and plywood frame.,1,sofa,luxury
MS76311-A0405590-5PC-3PW-2CT_8088607850666_46569349972138,"skyline motion sofa: modern aesthetic, upgraded comfort, for a zero-gravity home experience.",-4,sofa,luxury
